"sku","price","Quantity",
"TA-AC1210116","25","0",
"TA-AC1210117","25","0",
"TA-AC1210118","25","0",
"TA-AC1210121","25","0",
"TA-AC1210122","25","0",
"TA-AC1210123","25","0",
"TA-AC1210123C","25","0",
"TA-AC1216100","25","0",
"TA-AC1216101","25","0",
"TA-AC1217100","25","0",
"TA-AC1217101","25","0",
"TA-AC1217102","25","0",
"TA-AC1217103","25","0",
"TA-AC1217103C","25","0",
"TA-AC1217105","25","0",
"TA-AC1217106","25","0",
"TA-AC1223100","25","0",
"TA-AC1223100C","25","0",
"TA-AC1225103","25","0",
"TA-AC1225116","25","0",
"TA-AC1225118","25","0",
"TA-AC1225119","25","0",
"TA-AC1225120","25","0",
"TA-AC1225121","25","0",
"TA-AC1225122","25","0",
"TA-AC1225123","25","0",
"TA-AC1225124","25","0",
"TA-AC1225125","25","0",
"TA-AC1225127","25","0",
"TA-AC1225130","25","0",
"TA-AC1225131","25","0",
"TA-AC1225131C","25","0",
"TA-AC1225137","25","0",
"TA-AC1228101","25","0",
"TA-AC1228102","25","0",
"TA-AC1228103","25","0",
"TA-AC1228106","25","0",
"TA-AC1228107","25","0",
"TA-AC1228109","25","0",
"TA-AC1228110","25","0",
"TA-AC1228118","25","0",
"TA-AC1228118C","25","0",
"TA-AC1228120","25","0",
"TA-AC1230105V","25","0",
"TA-AC1230108","25","0",
"TA-AC1230108V","25","0",
"TA-AC1230110","25","0",
"TA-AC1230110C","25","0",
"TA-AC1230110V","25","0",
"TA-AC1230111","25","0",
"TA-AC1230112","25","0",
"TA-AC1230112C","25","0",
"TA-AC1230112PP","25","0",
"TA-AC1230112V","25","0",
"TA-AC1230113","25","0",
"TA-AC1230113C","25","0",
"TA-AC1230113PP","25","0",
"TA-AC1230113V","25","0",
"TA-AC1230114","25","0",
"TA-AC1230115C","25","0",
"TA-AC1230115V","25","0",
"TA-AC1230116","25","0",
"TA-AC1230116C","25","0",
"TA-AC1230116V","25","0",
"TA-AC1230117","25","0",
"TA-AC1230117C","25","0",
"TA-AC1230117V","25","0",
"TA-AC1230118","25","0",
"TA-AC1230118C","25","0",
"TA-AC1230118OE","25","0",
"TA-AC1230118V","25","0",
"TA-AC1230119","25","0",
"TA-AC1230119C","25","0",
"TA-AC1230120","25","0",
"TA-AC1230120C","25","0",
"TA-AC1230122","25","0",
"TA-AC1230122C","25","0",
"TA-AC1230123","25","0",
"TA-AC1230123C","25","0",
"TA-AC1230123OE","25","0",
"TA-AC1230123V","25","0",
"TA-AC1230124","25","0",
"TA-AC1230125","25","0",
"TA-AC1230125C","25","0",
"TA-AC1230125OE","25","0",
"TA-AC1230126","25","0",
"TA-AC1230126C","25","0",
"TA-AC1230128","25","0",
"TA-AC1230128C","25","0",
"TA-AC1230128OE","25","0",
"TA-AC1230129","25","0",
"TA-AC1230130","25","0",
"TA-AC1230130C","25","0",
"TA-AC1230131","25","0",
"TA-AC1230131C","25","0",
"TA-AC1230132","25","0",
"TA-AC1230132C","25","0",
"TA-AC1235100","25","0",
"TA-AC1235101","25","0",
"TA-AC1236101","25","0",
"TA-AC1236102","25","0",
"TA-AC1236103","25","0",
"TA-AC1236104","25","0",
"TA-AC1236105","25","0",
"TA-AC1236106","25","0",
"TA-AC1236109","25","0",
"TA-AC1236111","25","0",
"TA-AC1236112","25","0",
"TA-AC1236113","25","0",
"TA-AC1236114","25","0",
"TA-AC1240109","25","0",
"TA-AC1240109C","25","0",
"TA-AC1240112","25","0",
"TA-AC1240112_1","25","0",
"TA-AC1240113","25","0",
"TA-AC1240114","25","0",
"TA-AC1240114C","25","0",
"TA-AC1240115","25","0",
"TA-AC1240115C","25","0",
"TA-AC1240116","25","0",
"TA-AC1240116_1","25","0",
"TA-AC1240117","25","0",
"TA-AC1240117C","25","0",
"TA-AC1240118","25","0",
"TA-AC1240118C","25","0",
"TA-AC1240119","25","0",
"TA-AC1240120","25","0",
"TA-AC1240120C","25","0",
"TA-AC1240120_1","25","0",
"TA-AC1240121","25","0",
"TA-AC1240121C","25","0",
"TA-AC1240121PP","25","0",
"TA-AC1240124","25","0",
"TA-AC1240124C","25","0",
"TA-AC1240125","25","0",
"TA-AC1240125C","25","0",
"TA-AC1240126","25","0",
"TA-AC1240127","25","0",
